id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
109159,"Design, Bachelor",https://www.bachelorsportal.com/studies/109159/design.html,https://www.bachelorsportal.com/search/#q=di-63|lv-preparation,Australia,Brisbane,Griffith University,"16,987",/ year,3 Years,On campus,258,"Arts, Design & Architecture"
178052,"Dance, Bachelor",https://www.bachelorsportal.com/studies/178052/dance.html,https://www.bachelorsportal.com/search/#q=di-318|lv-preparation,United States,Minneapolis,University of Minnesota Twin Cities,"20,515",/ year,,On campus,258,"Arts, Design & Architecture"
133182,"Art - Ceramics, Bachelor",https://www.bachelorsportal.com/studies/133182/art-ceramics.html,https://sl.prtl.co/track/click/?target=http%3A%2F%2Fwww.esli-intl.com%2FLanding%2Funiversity_of_wisconsin-superior,United States,Superior,University of Wisconsin-Superior,"13,448",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
118909,"Optical Engineering, B.Sc.",https://www.bachelorsportal.com/studies/118909/optical-engineering.html,https://www.bachelorsportal.com/search/#q=di-63|lv-preparation,United States,Rochester,University of Rochester,"42,305",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
177928,"Music Education, B.A.",https://www.bachelorsportal.com/studies/177928/music-education.html,"https://www.bachelorsportal.com/search/#q=di-8,104|lv-preparation",United States,Radford,Radford University,"19,032",/ year,,On campus,258,"Arts, Design & Architecture"
166230,"Art, Bachelor",https://www.bachelorsportal.com/studies/166230/art.html,https://www.bachelorsportal.com/search/#q=di-259|lv-preparation,United States,Oregon,Southern Oregon University,409,/ credit,4 Years,On campus,258,"Arts, Design & Architecture"
155821,"Music, B.A.",https://www.bachelorsportal.com/studies/155821/music.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Denver,Metropolitan State University of Denver,"17,256",/ year,,On campus,258,"Arts, Design & Architecture"
109648,"Furnishings and Interiors, B.Sc.",https://www.bachelorsportal.com/studies/109648/furnishings-and-interiors.html,https://www.bachelorsportal.com/search/#q=di-262|lv-preparation,United States,Athens,The University of Georgia,"39,237",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
98582,"Visual Art Studies, B.A.",https://www.bachelorsportal.com/studies/98582/visual-art-studies.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Gainesville,University of Florida,607,/ credit,4 Years,On campus,258,"Arts, Design & Architecture"
166065,"Music Performance, B.M.",https://www.bachelorsportal.com/studies/166065/music-performance.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Delaware,Ohio Wesleyan University,"38,156",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
179176,"Graphic Design, B.F.A.",https://www.bachelorsportal.com/studies/179176/graphic-design.html,"https://www.bachelorsportal.com/search/#q=di-68,261|lv-preparation",United States,Beverly,Montserrat College of Art,"26,365",/ year,,On campus,258,"Arts, Design & Architecture"
114325,"Music Performance, B.A.",https://www.bachelorsportal.com/studies/114325/music-performance.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Oregon,University of Oregon,"29,724",/ year,3 Years,On campus,258,"Arts, Design & Architecture"
87411,"Music: Theory/History/Criticism, B.A.",https://www.bachelorsportal.com/studies/87411/music-theoryhistorycriticism.html,"https://www.bachelorsportal.com/search/#q=di-104,259,264|lv-preparation",United States,Tucson,University of Arizona,"73,646",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
144819,"Studio Art, Bachelor",https://www.bachelorsportal.com/studies/144819/studio-art.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Wellesley,Wellesley College,"10,414",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
181858,"Studio Art, B.A.",https://www.bachelorsportal.com/studies/181858/studio-art.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Upland,Taylor University,"13,411",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
162329,"Music, B.A.",https://www.bachelorsportal.com/studies/162329/music.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,New York City,Columbus State University,"7,919",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
178807,"Film Studies, Bachelor",https://www.bachelorsportal.com/studies/178807/film-studies.html,https://www.bachelorsportal.com/search/#q=di-69|lv-preparation,United States,New London,Connecticut College,"57,918",/ year,,On campus,258,"Arts, Design & Architecture"
