id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
103803,"Education, M.A.",http://www.mastersportal.eu/studies/103803/education.html,"http://www.mastersportal.eu/search/#q=di-8,68,295|lv-preparation",United States,Atlanta,Georgia State University,"25,611",/ year,2 Years,On campus,258,"Arts, Design & Architecture"
50910,"Filmmaking and Media Arts, M.Sc.",http://www.mastersportal.eu/studies/50910/filmmaking-and-media-arts.html,"http://www.mastersportal.eu/search/#q=di-69,308|lv-preparation",United Kingdom,Glasgow,University of Glasgow,"8,12",/ year,1 year,On campus,258,"Arts, Design & Architecture"
81197,"Graphic Design and Art Direction MFA, M.A.",http://www.mastersportal.eu/studies/81197/graphic-design-and-art-direction-mfa.html,http://www.mastersportal.eu/search/#q=di-63|lv-preparation,United Kingdom,Manchester,Manchester Metropolitan University,"1,579",/ module,1 year,On campus,258,"Arts, Design & Architecture"
79922,"Advanced Architectural Design (Without Thesis), M.Sc.",http://www.mastersportal.eu/studies/79922/advanced-architectural-design.html,"http://www.mastersportal.eu/search/#q=di-29,63|lv-preparation",Turkey,Izmir,Izmir University of Economics,"7,299",/ year,"1 year, 3 months",On campus,258,"Arts, Design & Architecture"
11068,"Digital Media Arts, M.A.",http://www.mastersportal.eu/studies/11068/digital-media-arts.html,"http://www.mastersportal.eu/search/#q=di-69,308|lv-preparation",United Kingdom,Brighton,University of Brighton,"6,855",/ year,1 year,On campus,258,"Arts, Design & Architecture"
80298,"Design: Ceramics MFA, M.A.",http://www.mastersportal.eu/studies/80298/design-ceramics-mfa.html,http://www.mastersportal.eu/search/#q=di-63|lv-preparation,United Kingdom,Manchester,Manchester Metropolitan University,"1,579",/ module,1 year,On campus,258,"Arts, Design & Architecture"
32711,"Film Studies, M.Litt.",http://www.mastersportal.eu/studies/32711/film-studies.html,http://www.mastersportal.eu/search/#q=di-69|lv-preparation,United Kingdom,Dundee,University of Dundee,"5,04",/ year,1 year,On campus,258,"Arts, Design & Architecture"
120279,"Music, M.A.",http://www.mastersportal.eu/studies/120279/music.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,United States,Detroit,Wayne State University,,,,On campus,258,"Arts, Design & Architecture"
13287,"Product Design, M.Sc.",http://www.mastersportal.eu/studies/13287/product-design.html,"http://www.mastersportal.eu/search/#q=di-63,88|lv-preparation",United Kingdom,Bournemouth,Bournemouth University,"6,72",/ year,1 year,On campus,258,"Arts, Design & Architecture"
84044,"Arabic and Art History, M.A.",http://www.mastersportal.eu/studies/84044/arabic-and-art-history.html,"http://www.mastersportal.eu/search/#q=di-68,91|lv-preparation",United Kingdom,Saint Andrews,University of St Andrews,"10,081",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
13160,"Media Informatics, M.Sc.",http://www.mastersportal.eu/studies/13160/media-informatics.html,"http://www.mastersportal.eu/search/#q=di-69,108|lv-preparation",Germany,Aachen,RWTH Aachen University,0,/ year,2 Years,On campus,258,"Arts, Design & Architecture"
