id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
16877,"Global Product Development and Management (PgDip/ PgCert), M.Sc.",http://www.mastersportal.eu/studies/16877/global-product-development-and-management.html,"http://www.mastersportal.eu/search/#q=di-24,26,89|lv-preparation",United Kingdom,Bedford,Cranfield University,,,1 year,On campus,24,Computer Science & IT
73247,"Cybersecurity / Security Informatics, M.Sc.",http://www.mastersportal.eu/studies/73247/cybersecurity-security-informatics.html,"http://www.mastersportal.eu/search/#q=di-24,83|lv-preparation",,,Johns Hopkins University,"40,415",/ year,"1 year, 6 months",On campus,24,Computer Science & IT
160707,"Computer Science, M.Sc.",http://www.mastersportal.eu/studies/160707/computer-science.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,United States,New York City,The City University of New York,,,,On campus,24,Computer Science & IT
12293,"Arts & Computational Technology, M.Phil.",http://www.mastersportal.eu/studies/12293/arts-computational-technology.html,"http://www.mastersportal.eu/search/#q=di-68,281|lv-preparation",United Kingdom,London,"Goldsmiths, University of London","4,616",/ year,3 Years,On campus,24,Computer Science & IT
19914,"Networked Communications, M.Sc.",http://www.mastersportal.eu/studies/19914/networked-communications.html,"http://www.mastersportal.eu/search/#q=di-34,286|lv-preparation",United Kingdom,Loughborough,Loughborough University,"7,392",/ year,1 year,On campus,24,Computer Science & IT
18544,"Geocomputation, M.Sc.",http://www.mastersportal.eu/studies/18544/geocomputation.html,http://www.mastersportal.eu/search/#q=di-130|lv-preparation,Ireland,Maynooth,Maynooth University,"5,25",/ year,"1 year, 3 months",On campus,24,Computer Science & IT
109297,"Management Information Systems, Master",http://www.mastersportal.eu/studies/109297/management-information-systems.html,"http://www.mastersportal.eu/search/#q=di-108,279|lv-preparation",Australia,Joondalup,Edith Cowan University,"14,676",/ year,2 Years,On campus,24,Computer Science & IT
69024,"Advanced Studies in Law and Digital Technologies, L.L.M.",http://www.mastersportal.eu/studies/69024/advanced-studies-in-law-and-digital-technologies.html,https://sl.prtl.co/track/click/?target=http%3A%2F%2Fwww.mastersinleiden.nl%2Fprogrammes%2Flaw-and-digital-technologies-advanced%2Fen%2Fintroduction,Netherlands,Leiden,Leiden University,15,/ year,1 year,,24,Computer Science & IT
124102,"Computer Science and Engineering, M.Eng.",http://www.mastersportal.eu/studies/124102/computer-science-and-engineering.html,"http://www.mastersportal.eu/search/#q=di-251,281|lv-preparation",Belgium,Louvain-la-Neuve,Université Catholique de Louvain (UCL),835,/ year,2 Years,On campus,24,Computer Science & IT
102971,"Geoinformatics and Geospatial Intelligence, M.Sc.",http://www.mastersportal.eu/studies/102971/geoinformatics-and-geospatial-intelligence.html,http://www.mastersportal.eu/search/#q=di-130|lv-preparation,United States,Fairfax,George Mason University,"20,757",/ year,2 Years,On campus,24,Computer Science & IT
4874,"Software Engineering, M.Eng.",http://www.mastersportal.eu/studies/4874/software-engineering.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,United Kingdom,Sheffield,Sheffield Hallam University,"13,721",/ year,4 Years,On campus,24,Computer Science & IT
108936,"Computer Engineering, M.Eng.",http://www.mastersportal.eu/studies/108936/computer-engineering.html,"http://www.mastersportal.eu/search/#q=di-83,281|lv-preparation",United States,Boston,Boston University,"43,782",/ year,1 year,On campus,24,Computer Science & IT
129584,"Electrical and Computer Engineering, M.Sc.",http://www.mastersportal.eu/studies/129584/electrical-and-computer-engineering.html,"http://www.mastersportal.eu/search/#q=di-34,83,281|lv-preparation",United States,Memphis,University of Memphis,905,/ module,,On campus,24,Computer Science & IT
119824,"Public Administration - Geographical Information Systems and Technologies, Master",http://www.mastersportal.eu/studies/119824/public-administration-geographical-information-systems-and-technologies.html,"http://www.mastersportal.eu/search/#q=di-101,130|lv-preparation",United States,Los Angeles,California State University Northridge,"6,755",/ year,2 Years,On campus,24,Computer Science & IT
51371,"Digital Service Design, M.Sc.",http://www.mastersportal.eu/studies/51371/digital-service-design.html,"http://www.mastersportal.eu/search/#q=di-63,281|lv-preparation",United Kingdom,London,Brunel University London,"10,081",/ year,1 year,On campus,24,Computer Science & IT
13110,"Artificial Intelligence, M.Sc.",http://www.mastersportal.eu/studies/13110/artificial-intelligence.html,"http://www.mastersportal.eu/search/#q=di-255,284|lv-preparation",Netherlands,Maastricht,Maastricht University,"1,984",/ year,2 Years,On campus,24,Computer Science & IT
144767,"Computer Education and Instructional Technologies, M.Sc.",http://www.mastersportal.eu/studies/144767/computer-education-and-instructional-technologies.html,"http://www.mastersportal.eu/search/#q=di-8,281|lv-preparation",Turkey,Istanbul,Yildiz Technical University,"1,536",/ year,2 Years,On campus,24,Computer Science & IT
2005,"Global Health, M.Sc.",http://www.mastersportal.eu/studies/2005/global-health.html,"http://www.mastersportal.eu/search/#q=di-90,283|lv-preparation",United Kingdom,Musselburgh,Queen Margaret University,"7,56",/ year,1 year,On campus,24,Computer Science & IT
63410,"Programme in Computer, Communication and Information Sciences, M.Sc.",http://www.mastersportal.eu/studies/63410/programme-in-computer-communication-and-information-sciences.html,"http://www.mastersportal.eu/search/#q=di-108,281,282|lv-preparation",Finland,Helsinki,Aalto University,0,/ year,2 Years,On campus,24,Computer Science & IT
